Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
476479231,-7.88,3.25,-106.12,-6.62,3.75,36.94,0.95,0.76,-0.27,4713.43,849.11,1.32,0.00,0.00,0.00
476489388,-7.88,3.31,-105.75,-6.44,2.94,37.44,0.96,0.71,-0.26,4713.43,849.11,1.33,0.00,0.00,0.00
476499393,-7.88,3.31,-105.38,-6.25,1.88,37.75,0.78,0.70,-0.25,4713.43,849.11,1.33,0.00,0.00,0.00
476510017,-7.94,3.31,-105.00,-6.06,1.12,37.62,0.76,0.81,-0.21,4713.43,849.11,1.33,0.00,0.00,0.00
476520020,-7.94,3.31,-104.62,-5.94,0.44,37.44,0.54,0.87,-0.23,4713.43,849.11,1.32,0.00,0.00,0.00
476530023,-7.94,3.31,-104.25,-5.56,-0.38,37.56,0.34,1.02,-0.25,4713.43,849.11,1.32,0.00,0.00,0.00
476540028,-8.00,3.31,-103.88,-5.19,-0.62,37.44,0.29,1.07,-0.29,4713.43,849.11,1.32,0.00,0.00,0.00
476552715,-8.00,3.31,-103.56,-4.62,-0.75,36.81,0.10,1.00,-0.33,4713.43,849.11,1.32,0.00,0.00,0.00
476563592,-8.06,3.31,-103.19,-3.88,-1.00,35.75,0.10,1.00,-0.33,4713.43,849.11,1.32,0.00,0.00,0.00
476574574,-8.06,3.31,-102.94,-3.31,-0.88,34.50,0.40,0.86,-0.31,4713.43,849.11,1.33,0.00,0.00,0.00
476584577,-8.06,3.25,-102.62,-2.88,-1.00,33.31,0.36,0.63,-0.24,4713.43,849.11,1.31,0.00,0.00,0.00
476596951,-8.12,3.38,-102.00,-2.25,-1.06,32.94,0.45,0.70,-0.21,4713.43,849.11,1.31,0.00,0.00,0.00
476606955,-8.12,3.31,-101.69,-2.06,-1.00,33.31,0.32,0.77,-0.21,4713.43,849.11,1.31,0.00,0.00,0.00
476617440,-8.12,3.31,-101.38,-1.62,-0.62,34.00,0.38,0.77,-0.19,4713.43,849.11,1.31,0.00,0.00,0.00
476627443,-8.12,3.31,-101.38,-1.31,-0.19,34.69,0.59,0.79,-0.21,4713.43,849.11,1.34,0.00,0.00,0.00
476637446,-8.06,3.50,-100.69,-0.88,0.19,35.06,0.56,0.72,-0.20,4713.43,849.11,1.33,0.00,0.00,0.00
476647450,-8.00,3.56,-100.38,-0.50,0.44,35.25,0.44,0.63,-0.22,4713.43,849.11,1.32,0.00,0.00,0.00
476657453,-7.94,3.62,-100.06,0.00,0.50,34.44,0.52,0.59,-0.21,4713.43,849.11,1.33,0.00,0.00,0.00
476667456,-7.94,3.62,-100.06,0.12,0.38,33.31,0.35,0.43,-0.12,4713.43,849.11,1.32,0.00,0.00,0.00
476677614,-7.88,3.62,-99.81,0.44,-0.19,31.94,0.35,0.38,-0.09,4713.43,849.11,1.33,0.00,0.00,0.00
476687616,-7.94,3.56,-99.19,0.38,-0.38,30.12,0.48,0.29,-0.08,4713.43,849.11,1.33,0.00,0.00,0.00
476697619,-7.94,3.50,-98.94,0.25,-0.75,28.88,0.32,0.34,-0.02,4713.43,849.11,1.32,0.00,0.00,0.00
476707793,-8.00,3.44,-98.62,-0.06,-1.25,28.19,0.47,0.42,-0.06,4713.43,849.11,1.32,0.00,0.00,0.00
476717797,-8.00,3.44,-98.62,0.06,-1.38,27.31,0.51,0.25,-0.07,4713.43,849.11,1.33,0.00,0.00,0.00
476728047,-8.00,3.44,-98.19,0.00,-1.81,26.19,0.49,0.27,-0.06,4713.43,849.11,1.33,0.00,0.00,0.00
476738051,-8.00,3.44,-97.94,-0.06,-2.00,25.00,0.33,0.04,-0.01,4713.43,849.11,1.32,0.00,0.00,0.00
476748239,-8.00,3.38,-97.75,-0.38,-2.31,23.38,0.46,0.01,0.01,4713.43,849.11,1.33,0.00,0.00,0.00
476758242,-8.06,3.38,-97.50,-0.69,-2.19,22.19,0.36,0.05,0.02,4713.43,849.11,1.32,0.00,0.00,0.00
476769161,-8.12,3.31,-97.44,-1.06,-2.50,21.44,0.22,0.06,0.03,4713.43,849.11,1.32,0.00,0.00,0.00
476779164,-8.12,3.31,-97.19,-1.44,-2.38,20.81,0.04,0.08,0.12,4713.43,849.11,1.32,0.00,0.00,0.00
476789222,-8.19,3.31,-97.00,-1.88,-2.12,19.88,-0.11,0.10,0.17,4713.43,849.11,1.32,0.00,0.00,0.00
476799226,-8.19,3.31,-96.81,-2.19,-1.62,18.88,-0.28,0.20,0.21,4713.43,849.11,1.32,0.00,0.00,0.00
476809228,-8.19,3.31,-96.69,-2.19,-1.00,17.56,-0.40,0.24,0.22,4713.43,849.11,1.32,0.00,0.00,0.00
476819230,-8.25,3.31,-96.56,-2.44,-0.38,16.00,-0.23,0.22,0.21,4713.43,849.11,1.32,0.00,0.00,0.00
476829232,-8.25,3.31,-96.44,-2.44,0.81,14.88,-0.17,0.23,0.23,4713.43,849.11,1.34,0.00,0.00,0.00
476839236,-8.19,3.31,-96.25,-2.75,1.75,14.00,-0.09,0.16,0.29,4713.43,849.11,1.32,0.00,0.00,0.00
476849698,-8.19,3.31,-96.12,-3.06,2.88,13.25,0.04,0.10,0.30,4713.43,849.11,1.32,0.00,0.00,0.00
476859701,-8.19,3.38,-96.00,-3.31,3.50,12.50,0.21,0.16,0.33,4713.43,849.11,1.33,0.00,0.00,0.00
476871236,-8.12,3.38,-96.12,-3.81,4.06,12.00,0.39,0.20,0.26,4713.43,849.11,1.33,0.00,0.00,0.00
476881243,-8.12,3.38,-96.00,-4.38,4.31,11.19,0.50,0.37,0.17,4713.43,849.11,1.32,0.00,0.00,0.00
476893100,-8.06,3.44,-95.94,-4.69,4.62,10.62,0.55,0.54,0.05,4713.43,849.11,1.32,0.00,0.00,0.00
476904410,-8.00,3.44,-95.81,-4.44,4.38,9.69,0.72,0.75,-0.14,4713.43,849.11,1.32,0.00,0.00,0.00
476916911,-8.00,3.50,-95.75,-3.88,4.00,8.75,0.55,0.89,-0.24,4713.43,849.11,1.32,0.00,0.00,0.00
476926914,-7.94,3.50,-95.75,-3.25,3.38,7.19,0.46,0.93,-0.28,4713.43,849.11,1.33,0.00,0.00,0.00
476936919,-7.94,3.50,-95.69,-0.94,2.19,2.19,0.75,0.62,-0.24,4713.43,849.11,1.33,0.00,0.00,0.00
476946922,-7.94,3.50,-95.69,-0.19,1.00,-0.88,0.81,0.52,-0.17,4713.43,849.11,1.32,0.00,0.00,0.00
476956927,-7.94,3.50,-95.69,0.62,0.06,-3.25,0.95,0.32,-0.12,4713.43,849.11,1.33,0.00,0.00,0.00
476966931,-7.88,3.50,-95.69,0.62,0.06,-3.25,0.95,0.32,-0.12,4713.43,849.11,1.32,0.00,0.00,0.00
476976935,-7.94,3.50,-95.88,0.88,-1.31,-5.31,1.12,0.02,-0.03,4713.43,849.11,1.33,0.00,0.00,0.00
476986937,-7.94,3.50,-95.94,0.31,-3.25,-5.62,0.91,-0.06,-0.01,4713.43,849.11,1.32,0.00,0.00,0.00
476996942,-7.94,3.50,-96.00,-0.12,-3.94,-4.94,0.77,0.07,0.04,4713.43,849.11,1.32,0.00,0.00,0.00
477007254,-8.00,3.56,-96.06,-0.44,-4.31,-4.31,0.47,0.39,-0.01,4713.43,849.11,1.32,0.00,0.00,0.00
477017257,-8.06,3.56,-96.06,-0.44,-4.31,-4.31,0.47,0.39,-0.01,4713.43,849.11,1.33,0.00,0.00,0.00
477027261,-8.06,3.56,-96.19,-0.50,-4.44,-3.81,0.14,0.74,-0.10,4713.43,849.11,1.32,0.00,0.00,0.00
477037263,-8.12,3.56,-96.25,1.00,-3.88,-4.50,-0.26,0.95,-0.11,4713.43,849.11,1.33,0.00,0.00,0.00
477047266,-8.12,3.56,-96.31,2.12,-3.38,-6.31,-0.35,0.96,-0.10,4713.43,849.11,1.32,0.00,0.00,0.00
477057270,-8.19,3.56,-96.38,2.94,-2.56,-8.69,-0.25,0.79,0.05,4713.43,849.11,1.33,0.00,0.00,0.00
477067273,-8.19,3.50,-96.44,2.94,-2.56,-8.69,-0.29,0.56,0.10,4713.43,849.11,1.33,0.00,0.00,0.00
477077278,-8.19,3.50,-96.75,3.50,-2.06,-11.31,-0.29,0.56,0.10,4713.43,849.11,1.33,0.00,0.00,0.00
477087281,-8.25,3.50,-96.94,4.00,-1.06,-16.31,0.00,0.26,0.08,4713.43,849.11,1.32,0.00,0.00,0.00
477097284,-8.25,3.44,-97.06,3.88,-1.06,-18.62,0.08,-0.08,0.08,4713.43,849.11,1.33,0.00,0.00,0.00
477107354,-8.25,3.44,-97.25,3.25,-1.12,-20.38,0.15,0.03,-0.03,4713.43,849.11,1.33,0.00,0.00,0.00
477117358,-8.25,3.44,-97.44,3.25,-1.12,-20.38,0.15,0.03,-0.03,4713.43,849.11,1.33,0.00,0.00,0.00
477127362,-8.25,3.44,-97.81,1.94,-1.06,-23.00,0.41,0.02,-0.02,4713.43,849.11,1.33,0.00,0.00,0.00
477137364,-8.19,3.50,-98.06,1.69,-1.69,-23.69,0.30,0.10,-0.07,4713.43,849.11,1.34,0.00,0.00,0.00
477151434,-8.25,3.50,-98.50,1.38,-2.06,-24.44,0.47,-0.00,-0.03,4713.43,849.11,1.33,0.00,0.00,0.00
477162423,-8.25,3.56,-98.75,0.62,-2.19,-25.19,0.46,-0.03,0.00,4713.43,849.11,1.33,0.00,0.00,0.00
477172425,-8.25,3.56,-99.12,0.38,-2.25,-25.12,0.39,-0.00,-0.01,4713.43,849.11,1.34,0.00,0.00,0.00
477182428,-8.25,3.62,-99.38,-0.25,-2.31,-25.12,0.34,0.15,-0.05,4713.43,849.11,1.33,0.00,0.00,0.00
477192431,-8.19,3.69,-99.62,-0.25,-2.31,-25.69,0.13,0.22,-0.13,4713.43,849.11,1.33,0.00,0.00,0.00
477204221,-8.19,3.69,-99.88,-0.50,-2.19,-26.94,-0.06,0.26,-0.14,4713.43,849.11,1.33,0.00,0.00,0.00
477215915,-8.19,3.75,-100.19,-0.38,-2.12,-28.69,-0.02,0.31,-0.20,4713.43,849.11,1.33,0.00,0.00,0.0
477226103,-8.19,3.81,-100.62,0.00,-2.06,-30.44,0.02,0.53,-0.35,4713.43,849.11,1.33,0.00,0.00,0.00
477236105,-8.19,3.81,-100.88,0.38,-1.94,-31.62,0.31,0.67,-0.43,4713.43,849.11,1.34,0.00,0.00,0.00
477251134,-8.19,3.88,-101.56,1.56,-2.25,-32.56,0.21,0.60,-0.43,4713.43,849.11,1.34,0.00,0.00,0.00
477262036,-8.19,3.94,-101.88,2.12,-2.38,-32.94,0.04,0.58,-0.41,4713.43,849.11,1.33,0.00,0.00,0.00
477272039,-8.19,3.94,-102.19,2.38,-2.38,-34.19,0.08,0.57,-0.40,4713.43,849.11,1.34,0.00,0.00,0.00
477282139,-8.19,4.00,-102.56,2.75,-2.56,-36.19,0.04,0.45,-0.37,4713.43,849.11,1.34,0.00,0.00,0.00
477292142,-8.19,4.06,-102.94,2.88,-2.62,-38.12,-0.06,0.29,-0.40,4713.43,849.11,1.33,0.00,0.00,0.00
477302410,-8.19,4.12,-103.31,3.19,-2.88,-40.19,0.04,0.17,-0.36,4713.43,849.11,1.33,0.00,0.00,0.00
477312414,-8.19,4.19,-103.75,3.25,-2.75,-41.88,0.00,0.13,-0.36,4713.43,849.11,1.33,0.00,0.00,0.00
477323211,-8.19,4.19,-104.31,3.50,-3.00,-43.38,-0.06,-0.00,-0.35,4713.43,849.11,1.33,0.00,0.00,0.0
477333215,-8.19,4.19,-104.75,3.56,-3.19,-44.56,0.36,-0.03,-0.36,4713.43,849.11,1.33,0.00,0.00,0.00
477346048,-8.19,4.25,-105.19,3.81,-3.50,-45.19,0.38,-0.07,-0.36,4713.43,849.11,1.33,0.00,0.00,0.00
477358742,-8.19,4.25,-105.62,3.88,-3.94,-44.81,0.63,-0.04,-0.36,4713.43,849.11,1.33,0.00,0.00,0.00
477368746,-8.25,4.31,-106.06,3.88,-3.94,-44.81,0.64,0.07,-0.31,4713.43,849.11,1.33,0.00,0.00,0.00
477378749,-8.25,4.31,-106.50,3.75,-4.06,-43.81,0.53,0.14,-0.27,4713.43,849.11,1.33,0.00,0.00,0.00
477388753,-8.25,4.31,-106.88,3.12,-3.56,-42.56,0.57,0.23,-0.29,4713.43,849.11,1.33,0.00,0.00,0.00
477398757,-8.25,4.38,-107.31,3.44,-3.69,-42.75,0.49,0.25,-0.34,4713.43,849.11,1.32,0.00,0.00,0.00
477408760,-8.25,4.38,-107.75,3.56,-3.25,-43.69,0.03,0.61,-0.40,4713.43,849.11,1.32,0.00,0.00,0.00
477420176,-8.25,4.44,-108.19,3.56,-3.25,-43.69,-0.03,0.80,-0.44,4713.43,849.11,1.33,0.00,0.00,0.00
477430180,-8.25,4.44,-108.75,4.00,-3.06,-45.00,0.06,0.81,-0.42,4713.43,849.11,1.33,0.00,0.00,0.00
477441021,-8.25,4.50,-109.69,6.25,-2.88,-47.50,-0.07,0.91,-0.40,4713.43,849.11,1.33,0.00,0.00,0.00
477451025,-8.25,4.50,-110.12,7.19,-3.12,-48.88,0.11,0.71,-0.33,4713.43,849.11,1.33,0.00,0.00,0.00
477461029,-8.19,4.44,-110.62,8.06,-3.06,-50.19,0.04,0.45,-0.27,4713.43,849.11,1.33,0.00,0.00,0.00
477471032,-8.19,4.44,-110.62,8.19,-3.19,-51.31,-0.12,0.47,-0.23,4713.43,849.11,1.33,0.00,0.00,0.00
477481036,-8.19,4.44,-111.12,8.44,-3.56,-53.06,-0.16,0.45,-0.20,4713.43,849.11,1.33,0.00,0.00,0.00
477491038,-8.19,4.44,-112.19,8.62,-3.69,-54.62,-0.09,0.24,-0.09,4713.43,849.11,1.33,0.00,0.00,0.00
477501041,-8.19,4.44,-112.75,8.31,-4.00,-55.81,-0.25,0.37,-0.08,4713.43,849.11,1.32,0.00,0.00,0.00
477511045,-8.19,4.44,-113.31,8.50,-3.81,-56.88,-0.41,0.40,-0.04,4713.43,849.11,1.32,0.00,0.00,0.00
477521049,-8.19,4.44,-113.31,8.44,-3.44,-57.38,-0.24,0.38,-0.04,4713.43,849.11,1.33,0.00,0.00,0.00
477531054,-8.19,4.44,-113.94,8.62,-2.81,-57.44,-0.33,0.35,0.00,4713.43,849.11,1.32,0.00,0.00,0.00
477541058,-8.19,4.44,-114.50,8.62,-2.00,-57.50,-0.36,0.11,0.07,4713.43,849.11,1.33,0.00,0.00,0.00
477551769,-8.12,4.44,-115.62,8.19,-1.06,-57.88,-0.41,-0.07,0.15,4713.43,849.11,1.32,0.00,0.00,0.00
477561774,-8.06,4.44,-116.19,7.56,-0.19,-58.62,-0.49,-0.18,0.18,4713.43,849.11,1.33,0.00,0.00,0.00
477571777,-8.00,4.44,-116.81,6.56,1.00,-59.75,-0.19,-0.53,0.28,4713.43,849.11,1.32,0.00,0.00,0.00
477581780,-7.94,4.50,-117.38,5.44,1.56,-60.69,-0.03,-0.51,0.25,4713.43,849.11,1.32,0.00,0.00,0.00
477592675,-7.88,4.56,-118.00,4.38,2.25,-61.06,0.16,-0.48,0.16,4713.43,849.11,1.32,0.00,0.00,0.00
477602679,-7.81,4.56,-118.56,3.38,2.56,-61.00,0.34,-0.46,0.06,4713.43,849.11,1.33,0.00,0.00,0.00
477613524,-7.75,4.62,-119.19,2.50,2.81,-60.50,0.42,-0.42,0.04,4713.43,849.11,1.32,0.00,0.00,0.00
477623527,-7.69,4.69,-119.81,1.62,2.81,-60.25,0.27,-0.33,-0.02,4713.43,849.11,1.32,0.00,0.00,0.00
477633531,-7.56,4.75,-120.38,1.25,2.75,-61.00,0.11,-0.37,-0.04,4713.43,849.11,1.32,0.00,0.00,0.00
477643535,-7.50,4.81,-121.00,0.69,2.69,-62.56,0.18,-0.42,-0.04,4713.43,849.11,1.32,0.00,0.00,0.00
477653551,-7.44,4.94,-121.62,0.25,3.06,-64.69,0.44,-0.40,0.21,4713.43,849.11,1.32,0.00,0.00,0.00
477663554,-7.31,4.94,-122.25,-0.44,3.19,-66.19,0.58,-0.61,0.37,4713.43,849.11,1.32,0.00,0.00,0.00
477673557,-7.25,5.06,-123.06,-1.19,3.06,-67.25,0.79,-0.55,0.40,4713.43,849.11,1.32,0.00,0.00,0.00
477683561,-7.12,5.12,-123.75,-1.62,2.75,-67.44,0.93,-0.29,0.35,4713.43,849.11,1.32,0.00,0.00,0.00
477693774,-7.06,5.25,-124.38,-2.00,2.62,-67.00,0.98,-0.19,0.18,4713.43,849.11,1.32,0.00,0.00,0.00
477703777,-7.00,5.38,-125.00,-1.88,1.50,-66.75,0.90,0.02,0.06,4713.43,849.11,1.32,0.00,0.00,0.00
477715224,-6.94,5.44,-125.69,-1.44,0.94,-66.69,0.99,0.02,0.03,4713.43,849.11,1.31,0.00,0.00,0.00
477725228,-6.88,5.50,-126.38,-0.69,-0.12,-67.19,0.93,-0.00,0.01,4713.43,849.11,1.32,0.00,0.00,0.00
477736664,-6.81,5.62,-127.06,0.06,-1.31,-67.69,0.98,0.07,-0.13,4713.43,849.11,1.32,0.00,0.00,0.00
477747398,-6.75,5.69,-127.69,1.06,-2.19,-68.50,1.10,-0.08,-0.11,4713.43,849.11,1.32,0.00,0.00,0.00
477761492,-6.69,5.75,-128.38,2.31,-3.81,-69.00,0.76,-0.12,0.01,4713.43,849.11,1.31,0.00,0.00,0.00
477771496,-6.56,5.81,-129.06,2.31,-3.81,-69.00,0.71,-0.37,0.18,4713.43,849.11,1.32,0.00,0.00,0.00
477781538,-6.50,5.81,-129.81,2.56,-4.12,-69.44,0.58,-0.40,0.24,4713.43,849.11,1.32,0.00,0.00,0.00
477791541,-6.38,5.81,-130.50,2.56,-4.19,-70.12,0.37,-0.33,0.24,4713.43,849.11,1.32,0.00,0.00,0.00
477802423,-6.31,5.94,-131.88,2.62,-3.94,-70.12,0.26,-0.35,0.29,4713.43,849.11,1.32,0.00,0.00,0.00
477812428,-6.31,6.00,-132.50,2.75,-3.12,-69.62,0.28,-0.23,0.32,4713.43,849.11,1.32,0.00,0.00,0.00
477822489,-6.25,6.00,-133.31,2.94,-2.19,-68.69,0.27,-0.09,0.33,4713.43,849.11,1.32,0.00,0.00,0.00
477832492,-6.25,6.00,-133.31,3.69,-1.38,-68.31,0.38,-0.13,0.31,4713.43,849.11,1.32,0.00,0.00,0.00
477842742,-6.12,6.06,-134.62,4.31,-0.69,-68.44,0.56,-0.28,0.23,4713.43,849.11,1.32,0.00,0.00,0.00
477852745,-6.06,6.12,-135.31,5.00,-0.62,-68.69,0.75,-0.41,0.18,4713.43,849.11,1.32,0.00,0.00,0.00
477862748,-6.00,6.12,-135.94,5.25,-0.88,-68.31,0.83,-0.51,0.17,4713.43,849.11,1.32,0.00,0.00,0.00
477872750,-5.94,6.12,-136.62,5.38,-1.50,-67.75,1.03,-0.56,0.20,4713.43,849.11,1.32,0.00,0.00,0.00
477882752,-5.94,6.12,-136.62,5.38,-2.44,-66.38,1.10,-0.61,0.18,4713.43,849.11,1.31,0.00,0.00,0.00
477892754,-5.88,6.19,-137.25,5.25,-3.56,-64.75,1.30,-0.70,0.07,4713.43,849.11,1.31,0.00,0.00,0.00
477902759,-5.88,6.19,-137.88,4.94,-4.62,-62.50,1.41,-0.70,0.01,4713.43,849.11,1.31,0.00,0.00,0.00
477912763,-5.81,6.19,-138.50,4.56,-5.69,-60.50,1.31,-0.54,-0.02,4713.43,849.11,1.31,0.00,0.00,0.00
477922766,-5.81,6.19,-139.12,4.44,-6.25,-58.94,1.16,-0.35,-0.12,4713.43,849.11,1.31,0.00,0.00,0.00
477935052,-5.81,6.25,-140.38,4.50,-7.06,-58.00,1.07,-0.30,-0.11,4713.43,849.11,1.31,0.00,0.00,0.00
477945056,-5.81,6.25,-140.94,4.69,-7.50,-57.38,0.92,-0.34,-0.10,4713.43,849.11,1.31,0.00,0.00,0.00
477956497,-5.88,6.25,-141.50,4.81,-7.81,-56.75,0.77,-0.29,-0.12,4713.43,849.11,1.31,0.00,0.00,0.00
477966799,-5.88,6.25,-142.06,4.81,-8.00,-56.31,0.49,-0.22,-0.10,4713.43,849.11,1.31,0.00,0.00,0.00
477976803,-5.88,6.25,-142.56,4.62,-8.06,-55.81,0.42,-0.35,-0.03,4713.43,849.11,1.32,0.00,0.00,0.00
477986807,-5.94,6.31,-143.12,4.44,-7.75,-55.38,0.26,-0.29,-0.03,4713.43,849.11,1.32,0.00,0.00,0.00
477997209,-5.94,6.31,-143.69,4.19,-7.56,-55.00,0.11,-0.23,-0.04,4713.43,849.11,1.32,0.00,0.00,0.00
478008270,-5.94,6.31,-144.19,4.06,-7.19,-55.19,0.09,-0.09,-0.14,4713.43,849.11,1.32,0.00,0.00,0.00
478021469,-5.94,6.31,-144.75,3.81,-6.75,-55.06,0.13,0.03,-0.19,4713.43,849.11,1.32,0.00,0.00,0.00
478031473,-5.94,6.38,-145.25,4.19,-6.38,-54.81,0.02,0.17,-0.25,4713.43,849.11,1.32,0.00,0.00,0.00
478042306,-5.94,6.38,-145.81,4.94,-5.94,-54.00,-0.02,-0.02,-0.10,4713.43,849.11,1.33,0.00,0.00,0.0
478052308,-5.94,6.38,-146.31,5.06,-5.38,-53.44,-0.07,-0.05,-0.08,4713.43,849.11,1.33,0.00,0.00,0.0
478063933,-5.94,6.38,-147.38,4.62,-4.81,-53.12,-0.05,-0.05,-0.09,4713.43,849.11,1.33,0.00,0.00,0.0
478073938,-5.94,6.38,-147.38,4.44,-4.44,-53.25,0.09,-0.00,-0.15,4713.43,849.11,1.33,0.00,0.00,0.00
478084352,-5.94,6.38,-148.00,4.25,-4.38,-53.44,0.06,0.42,-0.32,4713.43,849.11,1.33,0.00,0.00,0.00
478094356,-5.88,6.44,-149.00,4.19,-4.38,-53.44,0.04,0.48,-0.35,4713.43,849.11,1.32,0.00,0.00,0.00
478104359,-5.88,6.44,-149.56,4.56,-4.12,-53.81,-0.01,0.42,-0.34,4713.43,849.11,1.33,0.00,0.00,0.00
478114363,-5.81,6.44,-150.06,5.00,-4.12,-54.31,-0.06,0.44,-0.38,4713.43,849.11,1.33,0.00,0.00,0.00
478125075,-5.81,6.44,-150.62,5.38,-4.44,-55.00,-0.01,0.29,-0.43,4713.43,849.11,1.33,0.00,0.00,0.00
478135080,-5.81,6.44,-151.19,5.81,-4.56,-55.88,0.24,0.16,-0.41,4713.43,849.11,1.32,0.00,0.00,0.00
478146940,-5.81,6.44,-151.75,6.25,-4.69,-56.25,0.43,-0.08,-0.28,4713.43,849.11,1.33,0.00,0.00,0.00
478156943,-5.75,6.44,-152.31,5.94,-4.56,-55.31,0.52,-0.30,-0.15,4713.43,849.11,1.32,0.00,0.00,0.00
478168368,-5.75,6.44,-152.81,5.44,-4.44,-53.56,0.42,-0.20,0.05,4713.43,849.11,1.33,0.00,0.00,0.00
478178370,-5.75,6.44,-153.38,4.69,-4.19,-51.69,0.40,-0.17,0.02,4713.43,849.11,1.33,0.00,0.00,0.00
478188374,-5.75,6.44,-153.81,3.94,-3.62,-50.00,0.27,-0.02,-0.04,4713.43,849.11,1.33,0.00,0.00,0.00
478198377,-5.69,6.44,-154.31,3.44,-3.44,-48.88,-0.05,0.23,-0.20,4713.43,849.11,1.32,0.00,0.00,0.00
478209439,-5.69,6.50,-154.81,3.25,-3.38,-49.12,-0.50,0.48,-0.23,4713.43,849.11,1.33,0.00,0.00,0.00
478221039,-5.62,6.50,-155.31,3.62,-3.12,-50.62,-0.68,0.49,-0.25,4713.43,849.11,1.33,0.00,0.00,0.00
478231043,-5.62,6.50,-155.88,4.06,-2.81,-52.69,-0.69,0.51,-0.28,4713.43,849.11,1.33,0.00,0.00,0.00
478241046,-5.56,6.50,-156.38,4.50,-2.31,-54.81,-0.01,0.01,-0.03,4713.43,849.11,1.32,0.00,0.00,0.00
478253581,-5.56,6.50,-156.94,5.00,-0.75,-56.44,0.12,0.05,0.01,4713.43,849.11,1.32,0.00,0.00,0.000
478263584,-5.50,6.50,-157.50,4.75,0.25,-55.12,0.09,0.12,-0.01,4713.43,849.11,1.32,0.00,0.00,0.000
478274628,-5.44,6.56,-158.06,4.88,0.94,-53.25,0.05,0.16,-0.07,4713.43,849.11,1.33,0.00,0.00,0.000
478284631,-5.38,6.56,-158.56,4.69,1.56,-51.81,-0.20,0.30,-0.21,4713.43,849.11,1.32,0.00,0.00,0.00
478294635,-5.19,6.50,-159.56,5.00,1.88,-50.94,-0.07,0.32,-0.28,4713.43,849.11,1.33,0.00,0.00,0.00
478304640,-5.12,6.50,-160.06,5.38,2.00,-50.38,0.04,0.14,-0.29,4713.43,849.11,1.33,0.00,0.00,0.00
478314742,-5.06,6.50,-160.56,5.56,1.75,-49.50,0.17,0.01,-0.24,4713.43,849.11,1.33,0.00,0.00,0.00
478324746,-5.06,6.50,-160.56,5.69,1.69,-48.38,0.06,-0.03,-0.11,4713.43,849.11,1.33,0.00,0.00,0.00
478334749,-5.00,6.50,-161.00,5.88,1.44,-46.94,-0.01,-0.15,0.02,4713.43,849.11,1.32,0.00,0.00,0.00
478345129,-4.88,6.50,-161.94,5.12,1.56,-45.25,-0.26,-0.13,0.07,4713.43,849.11,1.33,0.00,0.00,0.00
478355134,-4.81,6.44,-162.31,5.00,1.81,-43.62,-0.48,0.08,0.02,4713.43,849.11,1.32,0.00,0.00,0.00
478366169,-4.75,6.44,-162.75,4.69,2.50,-42.75,-0.69,0.37,-0.03,4713.43,849.11,1.33,0.00,0.00,0.00
478376172,-4.62,6.44,-163.31,4.50,3.06,-41.69,-0.67,0.60,-0.16,4713.43,849.11,1.33,0.00,0.00,0.00
478387140,-4.56,6.44,-163.69,4.69,3.62,-40.69,-0.79,0.73,-0.23,4713.43,849.11,1.32,0.00,0.00,0.00
478397143,-4.50,6.38,-164.06,5.00,4.44,-39.88,-0.86,0.77,-0.26,4713.43,849.11,1.33,0.00,0.00,0.00
478407146,-4.38,6.38,-164.44,5.69,5.31,-39.44,-0.73,0.75,-0.22,4713.43,849.11,1.33,0.00,0.00,0.00
478417150,-4.31,6.31,-164.88,6.25,5.88,-39.50,-0.63,0.64,-0.25,4713.43,849.11,1.33,0.00,0.00,0.00
478427546,-4.19,6.31,-165.38,6.69,6.31,-39.69,-0.57,0.60,-0.20,4713.43,849.11,1.32,0.00,0.00,0.00
478437550,-4.06,6.25,-165.75,7.00,6.50,-39.88,-0.29,0.58,-0.21,4713.43,849.11,1.32,0.00,0.00,0.00
478448996,-4.00,6.25,-166.12,7.19,6.31,-39.62,-0.03,0.67,-0.19,4713.43,849.11,1.32,0.00,0.00,0.00
478459700,-3.88,6.19,-166.50,7.50,5.81,-38.81,0.10,0.62,-0.22,4713.43,849.11,1.32,0.00,0.00,0.00
478474773,-3.81,6.12,-166.88,7.62,4.25,-37.50,-0.04,0.79,-0.24,4713.43,849.11,1.33,0.00,0.00,0.00
478484775,-3.69,6.06,-167.31,7.62,4.25,-37.50,0.09,0.61,-0.25,4713.43,849.11,1.32,0.00,0.00,0.00
478495440,-3.62,6.00,-167.69,7.94,2.69,-38.50,0.19,0.63,-0.22,4713.43,849.11,1.32,0.00,0.00,0.00
478505444,-3.56,6.00,-168.06,8.19,1.50,-39.75,0.25,0.54,-0.18,4713.43,849.11,1.33,0.00,0.00,0.00
478515493,-3.50,5.94,-168.44,8.12,0.50,-40.31,0.43,0.50,-0.17,4713.43,849.11,1.33,0.00,0.00,0.00
478525496,-3.50,5.88,-168.81,8.06,-0.38,-39.62,0.55,0.44,-0.15,4713.43,849.11,1.32,0.00,0.00,0.00
478535499,-3.44,5.81,-169.31,7.94,-1.75,-38.44,0.26,0.51,-0.13,4713.43,849.11,1.32,0.00,0.00,0.00
