Time,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed
82589596,0.01,0,-0.19,4713.38,849.07,0.5,-10000,-10000,-19.29
82599606,0.03,-0.02,-0.17,4713.38,849.07,0.51,-10000,-10000,-19.29
82613057,0.01,-0.01,-0.19,4713.38,849.07,0.51,-10000,-10000,-19.3
82624607,0.03,0,-0.2,4713.38,849.07,0.51,-10000,-10000,-19.3
82642140,0,-0.01,-0.17,4713.38,849.07,0.5,-10000,-10000,-19.31
82655427,0.01,0,-0.16,4713.38,849.07,0.52,-10000,-10000,-19.31
82667697,0.01,-0.01,-0.19,4713.38,849.07,0.5,-10000,-10000,-19.32
82681198,0.02,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.32
82691201,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.33
82702780,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.33
82713288,0.01,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.33
82726674,0.02,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.34
82738620,0.01,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.34
82750935,0.01,0,-0.21,4713.45,849.07,0.5,-10000,-10000,-19.35
82760938,0.01,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.35
82770942,0.01,-0.02,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.35
82782946,0,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.36
82792952,0.02,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.36
82807302,0,-0.02,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.37
82818712,0,-0.02,-0.16,4713.45,849.07,0.52,-10000,-10000,-19.37
82831203,0.02,-0.02,-0.15,4713.45,849.07,0.51,-10000,-10000,-19.38
82841207,0.01,-0.01,-0.16,4713.45,849.07,0.5,-10000,-10000,-19.38
82851781,0.02,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.38
82861784,0,-0.02,-0.21,4713.45,849.07,0.5,-10000,-10000,-19.39
82871786,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.39
82882013,0.02,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.4
82892017,0.01,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.4
82902325,0.02,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.4
82912327,0.02,0,-0.21,4713.45,849.07,0.51,-10000,-10000,-19.41
82926425,0.01,-0.02,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.41
82938763,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.42
82949509,0.02,-0.01,-0.16,4713.45,849.07,0.5,-10000,-10000,-19.42
82960594,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.42
82970596,0.02,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.43
82980605,0.02,-0.02,-0.16,4713.45,849.07,0.51,-10000,-10000,-19.43
82990743,0.03,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.43
83001225,0,0,-0.18,4713.45,849.07,0.5,-10000,-10000,-19.44
83011228,0,-0.02,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.44
83021230,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.45
83031233,0,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.45
83044841,0,-0.03,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.45
83057154,0.01,-0.01,-0.22,4713.45,849.07,0.5,-10000,-10000,-19.46
83073365,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.47
83087749,0.02,-0.02,-0.2,4713.45,849.07,0.49,-10000,-10000,-19.47
83103455,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.48
83117097,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.48
83129246,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.49
83140846,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.49
83150927,0.02,0,-0.18,4713.45,849.07,0.49,-10000,-10000,-19.49
83163901,0.01,0,-0.22,4713.45,849.07,0.51,-10000,-10000,-19.5
83174617,0.02,-0.03,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.5
83190534,0,-0.02,-0.18,4713.45,849.07,0.52,-10000,-10000,-19.51
83205283,0.02,-0.01,-0.2,4713.45,849.07,0.49,-10000,-10000,-19.51
83221636,0.01,-0.02,-0.2,4713.45,849.07,0.49,-10000,-10000,-19.52
83231639,0.02,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.52
83244303,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.53
83254913,0,-0.01,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.53
83268200,0.01,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.54
83279743,0.01,0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.54
83290678,0.02,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.55
83302772,0.01,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.55
83312776,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.55
83322780,0.01,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.56
83334150,0.01,-0.01,-0.18,4713.45,849.07,0.52,-10000,-10000,-19.56
83344155,0.01,-0.03,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.57
83354430,0.01,-0.02,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.57
83364893,0,0,-0.21,4713.45,849.07,0.5,-10000,-10000,-19.57
83377081,0.01,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.58
83389761,0.02,-0.02,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.58
83404259,0.01,-0.01,-0.18,4713.45,849.07,0.5,-10000,-10000,-19.59
83414533,0.02,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.59
83426825,0,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.6
83439615,0,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.6
83452119,0.02,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.61
83462122,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.61
83474358,0,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.61
83484468,0.01,-0.02,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.62
83496200,0.02,-0.02,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.62
83508429,0,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.63
83524719,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.63
83537868,0,-0.01,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.64
83547871,0.02,-0.02,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.64
83560014,0.02,-0.02,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.65
83571033,0.01,0,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.65
83585069,0.02,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.65
83595074,0.03,-0.03,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.66
83608932,0.01,-0.02,-0.21,4713.45,849.07,0.5,-10000,-10000,-19.66
83620833,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.67
83631266,0.01,-0.02,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.67
83643347,0.02,-0.03,-0.18,4713.45,849.07,0.54,-10000,-10000,-19.68
83653349,0.02,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.68
83667496,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.69
83684399,0.01,0,-0.18,4713.45,849.07,0.53,-10000,-10000,-19.69
83697971,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.7
83710345,0.02,-0.02,-0.21,4713.45,849.07,0.52,-10000,-10000,-19.7
83724301,0.01,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.71
83734304,0.02,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.71
83744555,0.01,0,-0.18,4713.45,849.07,0.53,-10000,-10000,-19.71
83754558,0.01,-0.03,-0.18,4713.45,849.07,0.53,-10000,-10000,-19.72
83766410,0.02,0,-0.22,4713.45,849.07,0.51,-10000,-10000,-19.72
83778245,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.73
83794282,0.02,-0.01,-0.17,4713.45,849.07,0.53,-10000,-10000,-19.73
83804286,0.01,-0.01,-0.18,4713.45,849.07,0.52,-10000,-10000,-19.74
83817162,0.01,-0.02,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.74
83829894,0.02,-0.01,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.74
83846201,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.75
83860663,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.76
83872034,0.01,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.76
83883910,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.77
83893914,0,-0.01,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.77
83903917,0,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.77
83915886,0.02,0,-0.22,4713.45,849.07,0.51,-10000,-10000,-19.78
83926474,0.01,-0.02,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.78
83939116,0.03,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.79
83949456,0,-0.01,-0.18,4713.45,849.07,0.5,-10000,-10000,-19.79
83965853,0.02,-0.02,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.8
83980708,0.01,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.8
83995366,0.01,0,-0.14,4713.45,849.07,0.5,-10000,-10000,-19.81
84005368,0.02,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.81
84015431,0.01,0,-0.21,4713.45,849.07,0.5,-10000,-10000,-19.81
84025434,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.82
84035437,0,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.82
84045439,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.82
84055441,0,0,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.83
84066241,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.83
84076803,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.84
84089806,0,-0.02,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.84
84101083,0.02,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.84
84115117,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-19.85
84125121,0.01,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-19.85
84137057,0.02,-0.02,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.86
84147062,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.86
84160434,0.01,-0.03,-0.2,4713.45,849.07,0.5,-10000,-10000,-19.87
84171989,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.87
84186563,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.88
84196565,0.01,-0.01,-0.21,4713.45,849.07,0.51,-10000,-10000,-19.88
84211685,0.01,-0.02,-0.18,4713.45,849.07,0.5,-10000,-10000,-19.89
84226859,0.04,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.89
84237388,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.89
84249137,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.9
84261723,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.9
84275385,0.02,-0.02,-0.19,4713.45,849.07,0.5,-10000,-10000,-19.91
84285388,0.01,0,-0.16,4713.45,849.07,0.51,-10000,-10000,-19.91
84298956,0.01,-0.02,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.92
84311703,0.02,-0.03,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.92
84327014,0.02,0,-0.21,4713.45,849.07,0.51,-10000,-10000,-19.93
84337769,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.93
84350868,0.01,-0.02,-0.22,4713.45,849.07,0.51,-10000,-10000,-19.94
84362620,0.03,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.94
84376683,0.02,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-19.95
84386686,0.01,-0.02,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.95
84397702,0.01,0.01,-0.17,4713.45,849.07,0.52,-10000,-10000,-19.95
84409012,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-19.96
84422081,0.02,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.96
84433347,0.01,0,-0.22,4713.45,849.07,0.52,-10000,-10000,-19.97
84443951,0,0,-0.18,4713.45,849.07,0.52,-10000,-10000,-19.97
84453955,0.02,0,-0.19,4713.45,849.07,0.52,-10000,-10000,-19.98
84464305,0.01,-0.01,-0.2,4713.45,849.07,0.53,-10000,-10000,-19.98
84474309,0.01,-0.04,-0.2,4713.45,849.07,0.52,-10000,-10000,-19.98
84485895,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-19.99
84495898,0.01,-0.02,-0.17,4713.45,849.07,0.51,-10000,-10000,-19.99
84508467,0.02,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-20
84520266,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-20
84532930,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-20
84543915,0.03,-0.01,-0.17,4713.45,849.07,0.53,-10000,-10000,-20.01
84554434,0,0,-0.17,4713.45,849.07,0.53,-10000,-10000,-20.01
84564436,0,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.02
84574730,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.02
84587889,0.02,-0.02,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.02
84597893,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-20.03
84613078,0.02,-0.02,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.03
84628414,0.01,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.04
84644387,0.02,-0.02,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.04
84658659,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.05
84670315,0.02,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.05
84685704,0.02,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.06
84695707,0,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.06
84708460,0.01,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.07
84719682,0.01,-0.02,-0.21,4713.45,849.07,0.5,-10000,-10000,-20.07
84734289,0.02,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.08
84744705,0,-0.02,-0.16,4713.45,849.07,0.5,-10000,-10000,-20.08
84757431,0,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.09
84767435,0.02,-0.03,-0.21,4713.45,849.07,0.5,-10000,-10000,-20.09
84779035,0.01,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-20.1
84790872,0.02,0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.1
84801780,0.02,-0.02,-0.16,4713.45,849.07,0.51,-10000,-10000,-20.1
84813663,0.02,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.11
84826244,0.01,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.11
84836247,0.02,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.12
84849961,0.01,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.12
84862785,0.01,-0.02,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.13
84877995,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-20.13
84887999,0.01,-0.01,-0.2,4713.45,849.07,0.5,-10000,-10000,-20.13
84900611,0.02,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.14
84913283,0.01,-0.02,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.14
84928564,0.02,-0.02,-0.21,4713.45,849.07,0.52,-10000,-10000,-20.15
84939227,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.15
84953102,0.01,-0.02,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.16
84967372,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.16
84977375,0.01,-0.02,-0.16,4713.45,849.07,0.51,-10000,-10000,-20.17
84987379,0.02,-0.01,-0.19,4713.45,849.07,0.53,-10000,-10000,-20.17
84998544,0.01,-0.01,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.18
85008828,0.01,-0.01,-0.19,4713.45,849.07,0.52,-10000,-10000,-20.18
85019455,0.01,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.18
85030683,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.19
85043702,0.01,0,-0.17,4713.45,849.07,0.52,-10000,-10000,-20.19
85056716,0.01,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.2
85066720,0.02,-0.01,-0.22,4713.45,849.07,0.52,-10000,-10000,-20.2
85079333,0.03,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.21
85090215,0.01,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.21
85101944,0.02,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.21
85114348,0.01,-0.02,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.22
85126565,0.02,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.22
85136568,0.01,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.23
85148012,0.03,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.23
85158016,0.01,-0.02,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.23
85168021,0.01,0,-0.21,4713.45,849.07,0.51,-10000,-10000,-20.24
85178025,0.01,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.24
85188538,0.01,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.25
85198542,0,-0.01,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.25
85208545,0.01,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.25
85218551,0.02,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.26
85228554,0.02,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.26
85238566,0,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.26
85248600,0.01,-0.01,-0.16,4713.45,849.07,0.51,-10000,-10000,-20.27
85258603,0.03,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.27
85269565,0.01,-0.01,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.28
85280433,0.01,-0.01,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.28
85293038,0.01,0,-0.16,4713.45,849.07,0.5,-10000,-10000,-20.28
85304263,0.02,0,-0.18,4713.45,849.07,0.53,-10000,-10000,-20.29
85316393,0.03,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.29
85326559,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.3
85336577,0.01,0,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.3
85346955,0.02,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.3
85359394,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.31
85369496,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.31
85384290,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.32
85399453,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.32
85409881,0.02,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.33
85422014,0.01,-0.01,-0.21,4713.45,849.07,0.51,-10000,-10000,-20.33
85434691,0.02,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.34
85447413,0.02,0,-0.16,4713.45,849.07,0.5,-10000,-10000,-20.34
85457415,0,-0.01,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.34
85467419,0.01,-0.01,-0.18,4713.45,849.07,0.49,-10000,-10000,-20.35
85477426,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.35
85487429,0,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.36
85497494,0.02,-0.03,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.36
85510208,0.02,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.36
85520939,0.01,0,-0.2,4713.45,849.07,0.5,-10000,-10000,-20.37
85535454,0.02,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.37
85546562,0.01,-0.01,-0.18,4713.45,849.07,0.49,-10000,-10000,-20.38
85556896,0,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.38
85567037,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.38
85578265,0,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.39
85588269,0.03,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.39
85599146,0,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.4
85609151,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.4
85619154,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.4
85629157,0.01,-0.02,-0.19,4713.45,849.07,0.52,-10000,-10000,-20.41
85639160,0,0,-0.17,4713.45,849.07,0.52,-10000,-10000,-20.41
85649163,0.01,-0.01,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.41
85659167,0.01,0,-0.15,4713.45,849.07,0.51,-10000,-10000,-20.42
85669170,0.01,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.42
85679172,0.03,0,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.43
85689179,0,0,-0.2,4713.45,849.07,0.53,-10000,-10000,-20.43
85701018,0.01,-0.01,-0.15,4713.45,849.07,0.51,-10000,-10000,-20.43
85712455,0.01,0,-0.21,4713.45,849.07,0.53,-10000,-10000,-20.44
85727061,0,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.44
85737248,0.01,0,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.45
85751693,0.01,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.45
85763727,0.01,-0.02,-0.16,4713.45,849.07,0.53,-10000,-10000,-20.46
85780457,0.01,-0.04,-0.17,4713.45,849.07,0.54,-10000,-10000,-20.46
85794914,0.02,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.47
85810872,0,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.47
85825392,0.02,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.48
85836705,0,-0.01,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.48
85851318,0.03,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.49
85862418,0.01,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.49
85879561,0.01,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.5
85893502,0.03,-0.02,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.5
85908041,0.01,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.51
85920895,0.01,-0.03,-0.22,4713.45,849.07,0.51,-10000,-10000,-20.51
85931273,0.02,-0.01,-0.2,4713.45,849.07,0.5,-10000,-10000,-20.52
85942040,0,0,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.52
85952044,0.02,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.53
85963850,0.02,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.53
85977609,0.01,-0.03,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.54
85988099,0.01,0,-0.15,4713.45,849.07,0.52,-10000,-10000,-20.54
86001089,-0.01,0,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.54
86011211,0.02,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.55
86021334,0,0,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.55
86031751,0.01,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.55
86045558,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.56
86056688,0.01,-0.01,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.56
86070250,0,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.57
86080254,0,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.57
86094164,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.58
86104767,0,0,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.58
86116442,0.02,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.59
86127769,0.02,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.59
86138187,0,-0.02,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.59
86152357,0.01,-0.02,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.6
86163956,0.01,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.6
86180945,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.61
86190948,0.02,-0.01,-0.17,4713.45,849.07,0.52,-10000,-10000,-20.61
86202646,0.01,0,-0.18,4713.45,849.07,0.52,-10000,-10000,-20.62
86214465,0.02,0,-0.21,4713.45,849.07,0.51,-10000,-10000,-20.62
86226899,0.01,-0.02,-0.21,4713.45,849.07,0.5,-10000,-10000,-20.63
86238277,0,0,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.63
86248882,0.03,0,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.64
86258886,0,-0.01,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.64
86269001,0,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.64
86282714,0.02,-0.01,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.65
86294007,0.02,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.65
86308064,0.01,-0.01,-0.19,4713.45,849.07,0.51,-10000,-10000,-20.66
86323190,0.02,-0.02,-0.2,4713.45,849.07,0.5,-10000,-10000,-20.66
86339757,0,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.67
86353567,0.01,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.67
86365851,0.01,-0.01,-0.2,4713.45,849.07,0.52,-10000,-10000,-20.68
86378457,0,0,-0.16,4713.45,849.07,0.51,-10000,-10000,-20.68
86388580,0.01,0,-0.17,4713.45,849.07,0.52,-10000,-10000,-20.69
86399227,0,-0.01,-0.16,4713.45,849.07,0.5,-10000,-10000,-20.69
86409231,0.02,-0.01,-0.17,4713.45,849.07,0.51,-10000,-10000,-20.69
86419331,0.02,0,-0.18,4713.45,849.07,0.51,-10000,-10000,-20.7
86431472,0.01,-0.02,-0.2,4713.45,849.07,0.51,-10000,-10000,-20.7
86441479,0.01,0,-0.18,4713.45,849.07,0.5,-10000,-10000,-20.71
86454708,0.01,0,-0.19,4713.45,849.07,0.5,-10000,-10000,-20.71
86467297,0.01,-0.01,-0.17,4713.45,849.07,0.5,-10000,-10000,-20.72
