Time,xAcc,yAcc,zAcc,latitude,longitude,alt
126967911,0.03,-0.01,-0.19,2.5,5.6,0.5
126977914,0.01,-0.01,-0.17,2.5,5.6,0.5
126987918,0.02,0,-0.17,2.5,5.6,0.51
126997922,0.02,0,-0.16,2.5,5.6,0.52
127007925,0.03,0,-0.17,2.5,5.6,0.51
127017929,0.03,-0.01,-0.19,2.5,5.6,0.51
127027933,0.03,0,-0.18,2.5,5.6,0.5
127037936,0.04,0,-0.17,2.5,5.6,0.52
127050437,0.02,0,-0.21,2.5,5.6,0.51
127060440,0.01,-0.01,-0.17,2.5,5.6,0.51
127073374,0.03,0,-0.16,2.5,5.6,0.49
127088604,0.03,0,-0.17,2.5,5.6,0.51
127098608,0.02,0,-0.16,2.5,5.6,0.51
127111389,0.02,0,-0.15,2.5,5.6,0.52
127121392,0.04,0,-0.18,2.5,5.6,0.51
127133369,0.04,0,-0.18,2.5,5.6,0.5
127144610,0.03,0,-0.16,2.5,5.6,0.51
127157131,0.03,0,-0.2,2.5,5.6,0.5
127167452,0.04,-0.01,-0.2,2.5,5.6,0.5
127181446,0.04,0.01,-0.18,2.5,5.6,0.5
127191448,0.05,0,-0.15,2.5,5.6,0.51
127203075,0.04,0,-0.17,2.5,5.6,0.51
127213653,0.01,0,-0.19,2.5,5.6,0.51
127225125,0.04,0,-0.17,2.5,5.6,0.5
127238721,0.04,0,-0.19,2.5,5.6,0.5
127248724,0.03,0,-0.17,2.5,5.6,0.52
127261822,0.02,0,-0.18,2.5,5.6,0.5
127271825,0.02,0,-0.18,2.5,5.6,0.5
127284820,0.02,-0.01,-0.16,2.5,5.6,0.51
127301265,0.03,0.01,-0.16,2.5,5.6,0.51
127314429,0.04,0.01,-0.18,2.5,5.6,0.5
127330165,0.05,0.01,-0.19,2.5,5.6,0.5
127340170,0.02,-0.01,-0.17,2.5,5.6,0.49
127352649,0.04,-0.02,-0.17,2.5,5.6,0.5
127362653,0.01,-0.01,-0.19,2.5,5.6,0.5
127374347,0.01,0,-0.19,2.5,5.6,0.49
127385932,0.04,0,-0.15,2.5,5.6,0.51
127397380,0.03,0,-0.17,2.5,5.6,0.51
127407383,0.01,0,-0.16,2.5,5.6,0.5
127418160,0.02,0,-0.19,2.5,5.6,0.51
127428164,0.03,0,-0.2,2.5,5.6,0.5
127438167,0.04,0,-0.17,2.5,5.6,0.51
127448601,0.03,-0.02,-0.17,2.5,5.6,0.5
127458603,0.04,-0.01,-0.18,2.5,5.6,0.51
127471710,0.04,0,-0.19,2.5,5.6,0.51
127481714,0.03,0,-0.18,2.5,5.6,0.52
127494324,0.03,-0.01,-0.16,2.5,5.6,0.51
127504329,0.03,0,-0.15,2.5,5.6,0.51
127517658,0.04,0,-0.19,2.5,5.6,0.51
127528186,0.03,0,-0.18,2.5,5.6,0.51
127540951,0.03,0,-0.18,2.5,5.6,0.51
127550954,0.01,-0.01,-0.17,2.5,5.6,0.49
127563958,0.03,-0.01,-0.17,2.5,5.6,0.51
127574347,0.05,-0.01,-0.18,2.5,5.6,0.5
127588896,0.03,-0.02,-0.15,2.5,5.6,0.5
127599249,0.04,0.01,-0.17,2.5,5.6,0.5
127612703,0.02,-0.01,-0.18,2.5,5.6,0.51
127622706,0.02,-0.01,-0.19,2.5,5.6,0.51
127634731,0.03,0,-0.18,2.5,5.6,0.5
127646000,0.04,0,-0.18,2.5,5.6,0.51
127656003,0.01,-0.01,-0.19,2.5,5.6,0.51
127667439,0.02,0,-0.21,2.5,5.6,0.51
127679170,0.03,0,-0.18,2.5,5.6,0.51
127689175,0.02,-0.01,-0.18,2.5,5.6,0.51
127699298,0,0,-0.19,2.5,5.6,0.51
127709302,0.05,0,-0.17,2.5,5.6,0.51
127721722,0.03,-0.01,-0.19,2.5,5.6,0.51
127731726,0.02,0,-0.19,2.5,5.6,0.5
127741828,0.05,0,-0.16,2.5,5.6,0.52
127751833,0.05,-0.01,-0.17,2.5,5.6,0.51
127761835,0.05,-0.01,-0.15,2.5,5.6,0.51
127771838,0.02,0,-0.19,2.5,5.6,0.51
127781842,0.03,-0.01,-0.16,2.5,5.6,0.51
127791846,0,0,-0.19,2.5,5.6,0.51
127802820,0.04,0,-0.17,2.5,5.6,0.51
127812824,0.01,0,-0.16,2.5,5.6,0.51
127823433,0.03,0,-0.19,2.5,5.6,0.52
127833435,0,0,-0.17,2.5,5.6,0.5
127845555,0,0,-0.19,2.5,5.6,0.5
127855557,0.03,-0.01,-0.17,2.5,5.6,0.5
127869592,0.03,0.01,-0.19,2.5,5.6,0.51
127879757,0.02,0,-0.19,2.5,5.6,0.51
127892437,0.04,-0.01,-0.18,2.5,5.6,0.52
127902440,0.05,-0.03,-0.17,2.5,5.6,0.51
127912557,0.03,-0.01,-0.18,2.5,5.6,0.51
127922562,0.05,0,-0.19,2.5,5.6,0.52
127932566,0,0.02,-0.19,2.5,5.6,0.51
127942569,0.03,0,-0.18,2.5,5.6,0.5
127952573,0.03,0,-0.17,2.5,5.6,0.51
127962576,0.05,0,-0.17,2.5,5.6,0.51
127972579,0.03,-0.01,-0.2,2.5,5.6,0.5
127984833,0.02,0,-0.18,2.5,5.6,0.5
127994837,0.04,-0.01,-0.19,2.5,5.6,0.49
128006055,0.04,0,-0.18,2.5,5.6,0.51
128017415,0.01,0,-0.14,2.5,5.6,0.51
128032912,0.03,-0.01,-0.19,2.5,5.6,0.52
128042916,0.02,-0.01,-0.18,2.5,5.6,0.5
128055802,0.03,0,-0.18,2.5,5.6,0.51
128066830,0.03,-0.01,-0.19,2.5,5.6,0.51
128081561,0.01,0,-0.19,2.5,5.6,0.51
128091565,0.04,-0.01,-0.16,2.5,5.6,0.52
128101696,0.03,-0.01,-0.16,2.5,5.6,0.51
128111701,0.04,0,-0.17,2.5,5.6,0.51
128121704,0.02,0,-0.19,2.5,5.6,0.5
128131706,0.02,0.01,-0.15,2.5,5.6,0.52
128141713,0.03,0,-0.17,2.5,5.6,0.51
128152911,0.01,0,-0.17,2.5,5.6,0.5
128162915,0.02,-0.01,-0.16,2.5,5.6,0.52
128173985,0.02,0,-0.16,2.5,5.6,0.5
128183988,0.03,-0.01,-0.17,2.5,5.6,0.51
128195285,0.03,-0.01,-0.16,2.5,5.6,0.51
128205289,0.04,0,-0.18,2.5,5.6,0.51
128215292,0.02,0,-0.17,2.5,5.6,0.52
128225296,0.01,0,-0.17,2.5,5.6,0.51
128235298,0.02,0,-0.18,2.5,5.6,0.51
128245301,0.04,0,-0.16,2.5,5.6,0.51
128255303,0.03,0,-0.19,2.5,5.6,0.52
128265307,0.02,0,-0.19,2.5,5.6,0.51
128275310,0.01,-0.01,-0.18,2.5,5.6,0.51
128285314,0.03,-0.01,-0.16,2.5,5.6,0.5
128296636,0.02,0,-0.16,2.5,5.6,0.51
128306641,0.03,0,-0.16,2.5,5.6,0.51
128320299,0.03,0,-0.18,2.5,5.6,0.51
128330604,0.03,0,-0.19,2.5,5.6,0.51
128343388,0.02,0.01,-0.16,2.5,5.6,0.51
128353392,0.03,-0.01,-0.15,2.5,5.6,0.51
128363517,0.03,-0.01,-0.18,2.5,5.6,0.5
128373522,0.02,-0.01,-0.19,2.5,5.6,0.51
128385361,0.02,0,-0.19,2.5,5.6,0.51
128395363,0.04,0,-0.18,2.5,5.6,0.51
128405981,0.02,0,-0.18,2.5,5.6,0.51
128415985,0.05,0,-0.18,2.5,5.6,0.49
128426717,0.03,0,-0.18,2.5,5.6,0.51
128437238,0.03,0,-0.18,2.5,5.6,0.51
128451210,0.01,0,-0.18,2.5,5.6,0.51
128461436,0.03,0,-0.17,2.5,5.6,0.5
128471451,0.03,-0.01,-0.18,2.5,5.6,0.5
128482833,0.03,0,-0.16,2.5,5.6,0.51
128492837,0.03,-0.01,-0.18,2.5,5.6,0.51
128502840,0.04,0,-0.17,2.5,5.6,0.5
128512844,0.02,0,-0.16,2.5,5.6,0.51
128523593,0.03,0,-0.19,2.5,5.6,0.52
128533596,0.02,0,-0.17,2.5,5.6,0.51
128547208,0.03,0,-0.19,2.5,5.6,0.5
128558974,0.04,0,-0.18,2.5,5.6,0.51
128570599,0.01,0.01,-0.18,2.5,5.6,0.51
128583114,0.04,-0.01,-0.18,2.5,5.6,0.51
128593118,0.03,-0.01,-0.17,2.5,5.6,0.5
128603419,0.02,0,-0.18,2.5,5.6,0.5
128613424,0.04,-0.01,-0.14,2.5,5.6,0.51
128623429,0.03,-0.01,-0.19,2.5,5.6,0.52
128633432,0.03,0,-0.19,2.5,5.6,0.51
128643641,0.03,0,-0.14,2.5,5.6,0.51
128653646,0.03,-0.01,-0.17,2.5,5.6,0.5
128663649,0.05,-0.01,-0.19,2.5,5.6,0.51
128673653,0.03,0,-0.18,2.5,5.6,0.51
128683657,0.02,0,-0.17,2.5,5.6,0.5
128695489,0.03,0,-0.17,2.5,5.6,0.51
128705492,0.03,0,-0.19,2.5,5.6,0.51
128717562,0.03,0,-0.17,2.5,5.6,0.51
128727971,0.02,0,-0.18,2.5,5.6,0.51
128738938,0.04,0,-0.19,2.5,5.6,0.5
128751210,0.01,-0.01,-0.18,2.5,5.6,0.52
128762225,0.03,0,-0.18,2.5,5.6,0.51
128772519,0.01,-0.01,-0.19,2.5,5.6,0.51
128784399,0.02,0,-0.15,2.5,5.6,0.5
128794403,0.03,0,-0.17,2.5,5.6,0.52
128807965,0.02,0,-0.16,2.5,5.6,0.5
128823251,0.05,0,-0.2,2.5,5.6,0.51
128836748,0.03,0,-0.16,2.5,5.6,0.5
128846753,0.03,0,-0.17,2.5,5.6,0.5
128857642,0.02,0,-0.16,2.5,5.6,0.51
128867671,0.05,0,-0.19,2.5,5.6,0.49
128877676,0.03,0,-0.18,2.5,5.6,0.5
128887679,0.02,-0.01,-0.17,2.5,5.6,0.51
128897681,0.01,0.01,-0.15,2.5,5.6,0.51
128908455,0.03,0,-0.18,2.5,5.6,0.49
128919360,0.02,-0.01,-0.19,2.5,5.6,0.5
128933656,0.02,-0.01,-0.18,2.5,5.6,0.5
128943661,0.04,-0.01,-0.19,2.5,5.6,0.5
128955693,0.03,0,-0.16,2.5,5.6,0.51
128965696,0.04,0,-0.14,2.5,5.6,0.51
128976499,0.02,-0.01,-0.19,2.5,5.6,0.51
128986503,0.03,0,-0.19,2.5,5.6,0.51
128997702,0.03,0,-0.18,2.5,5.6,0.5
129007706,0.01,0,-0.18,2.5,5.6,0.51
129020070,0.03,0,-0.16,2.5,5.6,0.51
129031748,0.03,0,-0.16,2.5,5.6,0.51
129045546,0.04,-0.01,-0.19,2.5,5.6,0.51
129055551,0.03,-0.01,-0.17,2.5,5.6,0.51
129065554,0.04,-0.01,-0.19,2.5,5.6,0.5
129075558,0.02,-0.01,-0.19,2.5,5.6,0.51
129085561,0.02,0,-0.17,2.5,5.6,0.5
129095565,0.02,-0.01,-0.17,2.5,5.6,0.51
129106447,0.02,0,-0.18,2.5,5.6,0.52
129116451,0.03,0.02,-0.18,2.5,5.6,0.51
129128113,0.03,0,-0.2,2.5,5.6,0.51
129138116,0.06,0,-0.17,2.5,5.6,0.51
129148119,0.03,0,-0.16,2.5,5.6,0.5
129158122,0.01,0,-0.17,2.5,5.6,0.52
129169786,0.03,0.01,-0.17,2.5,5.6,0.51
129181737,0.04,0,-0.2,2.5,5.6,0.5
129195767,0.03,-0.01,-0.18,2.5,5.6,0.52
129205771,0.03,-0.01,-0.17,2.5,5.6,0.5
129219164,0.03,0,-0.19,2.5,5.6,0.52
129232113,0.02,0,-0.19,2.5,5.6,0.51
129243142,0.03,-0.01,-0.15,2.5,5.6,0.52
129258391,0.02,0,-0.17,2.5,5.6,0.51
129268395,0.01,0,-0.18,2.5,5.6,0.51
129279152,0.02,0,-0.17,2.5,5.6,0.5
129289458,0.02,-0.01,-0.19,2.5,5.6,0.5
129302468,0.04,0,-0.16,2.5,5.6,0.49
129312478,0.03,0,-0.17,2.5,5.6,0.5
129323334,0.03,-0.01,-0.2,2.5,5.6,0.5
129333836,0.05,-0.01,-0.17,2.5,5.6,0.49
129345797,0.03,0,-0.18,2.5,5.6,0.5
129355801,0.04,-0.01,-0.16,2.5,5.6,0.5
129367492,0.03,0,-0.17,2.5,5.6,0.51
129377495,0.05,-0.01,-0.21,2.5,5.6,0.5
129387499,0.04,-0.01,-0.19,2.5,5.6,0.48
129397502,0.02,0,-0.18,2.5,5.6,0.49
129408989,0.02,0,-0.16,2.5,5.6,0.49
129418993,0.02,-0.02,-0.17,2.5,5.6,0.5
129430753,0.02,-0.01,-0.17,2.5,5.6,0.5
129442682,0.03,-0.01,-0.19,2.5,5.6,0.5
129456553,0.04,-0.02,-0.17,2.5,5.6,0.5
129466557,0.03,0.01,-0.17,2.5,5.6,0.49
129477906,0.04,0.01,-0.21,2.5,5.6,0.49
129487910,0.02,-0.01,-0.17,2.5,5.6,0.49
129497914,0.03,0,-0.18,2.5,5.6,0.5
129507918,0.02,0.01,-0.18,2.5,5.6,0.51
129517922,0.03,0,-0.18,2.5,5.6,0.51
129527925,0.03,-0.01,-0.19,2.5,5.6,0.5
129537936,0.03,0,-0.14,2.5,5.6,0.49
129548060,0.02,-0.01,-0.19,2.5,5.6,0.49
129558065,0.02,-0.01,-0.18,2.5,5.6,0.51
129568068,0.02,0.01,-0.2,2.5,5.6,0.51
129578072,0.02,0,-0.19,2.5,5.6,0.5
129588861,0,0,-0.16,2.5,5.6,0.49
129598864,0.02,0,-0.19,2.5,5.6,0.5
129608867,0.03,-0.01,-0.17,2.5,5.6,0.5
129618871,0.03,0,-0.17,2.5,5.6,0.5
129628874,0.04,-0.01,-0.19,2.5,5.6,0.5
129638883,0.03,0,-0.18,2.5,5.6,0.5
129648887,0.04,0,-0.16,2.5,5.6,0.49
129660764,0.02,0.01,-0.15,2.5,5.6,0.5
129671671,0.02,0.02,-0.18,2.5,5.6,0.49
129685819,0.02,0,-0.19,2.5,5.6,0.5
129695821,0.04,0,-0.18,2.5,5.6,0.51
129705824,0.03,0,-0.19,2.5,5.6,0.5
129715827,0.03,0,-0.15,2.5,5.6,0.5
129725832,0.02,-0.01,-0.19,2.5,5.6,0.49
129737958,0.03,0,-0.17,2.5,5.6,0.5
129747962,0.02,0,-0.17,2.5,5.6,0.5
129757966,0.03,0.01,-0.18,2.5,5.6,0.5
129767970,0.03,-0.01,-0.21,2.5,5.6,0.5
129778498,0.06,0,-0.19,2.5,5.6,0.5
129788502,0.03,-0.01,-0.2,2.5,5.6,0.5
129798506,0.01,0,-0.14,2.5,5.6,0.51
129808509,0.01,0,-0.16,2.5,5.6,0.49
129818513,0.02,0,-0.19,2.5,5.6,0.5
129828517,0.05,-0.01,-0.22,2.5,5.6,0.5
129840111,0.04,0,-0.16,2.5,5.6,0.49
129850115,0.03,-0.01,-0.17,2.5,5.6,0.5
129862164,0.04,0.01,-0.15,2.5,5.6,0.5
129874073,0.02,-0.01,-0.19,2.5,5.6,0.49
129888184,0.03,0,-0.18,2.5,5.6,0.5
129898187,0.02,0,-0.16,2.5,5.6,0.5
129910796,0.02,0,-0.18,2.5,5.6,0.5
129920908,0.03,-0.01,-0.17,2.5,5.6,0.49
129934749,0.02,0,-0.17,2.5,5.6,0.51
129945462,0.03,0,-0.16,2.5,5.6,0.52
129960084,0.04,-0.01,-0.17,2.5,5.6,0.5
129970087,0.03,-0.01,-0.19,2.5,5.6,0.49
129982076,0.04,-0.01,-0.19,2.5,5.6,0.48
129993419,0.02,0,-0.19,2.5,5.6,0.5
130008307,0.04,-0.01,-0.15,2.5,5.6,0.5
130018311,0.02,0,-0.18,2.5,5.6,0.49
130030780,0.03,-0.01,-0.17,2.5,5.6,0.5
130040784,0.03,0,-0.17,2.5,5.6,0.5
130052742,0.03,0,-0.17,2.5,5.6,0.52
130062744,0.04,0,-0.19,2.5,5.6,0.51
130078009,0.02,0,-0.17,2.5,5.6,0.51
130088014,0.01,0,-0.19,2.5,5.6,0.51
130100964,0.02,0,-0.17,2.5,5.6,0.51
130110966,0.03,0.01,-0.18,2.5,5.6,0.5
130123339,0.03,0,-0.19,2.5,5.6,0.51
130135065,0.03,-0.01,-0.2,2.5,5.6,0.51
130149253,0.05,0,-0.16,2.5,5.6,0.5
130159257,0.02,0,-0.17,2.5,5.6,0.5
130172243,0.04,-0.01,-0.18,2.5,5.6,0.51
130183089,0.03,-0.01,-0.19,2.5,5.6,0.51
130199573,0.04,-0.02,-0.19,2.5,5.6,0.5
130212524,0.02,0,-0.16,2.5,5.6,0.51
130227634,0.03,0,-0.19,2.5,5.6,0.52
130237637,0.02,-0.01,-0.18,2.5,5.6,0.51
130251047,0.03,0.02,-0.18,2.5,5.6,0.5
130261050,0.02,0,-0.18,2.5,5.6,0.51
130273312,0.04,-0.01,-0.17,2.5,5.6,0.5
130285296,0.03,-0.01,-0.18,2.5,5.6,0.51
130298280,0.01,0,-0.15,2.5,5.6,0.51
130308284,0.02,0,-0.17,2.5,5.6,0.51
130318287,0.03,0,-0.19,2.5,5.6,0.51
130332032,0.03,-0.01,-0.18,2.5,5.6,0.5
130343293,0.04,-0.01,-0.19,2.5,5.6,0.51
130354928,0.04,-0.01,-0.18,2.5,5.6,0.5
130366545,0.04,0,-0.17,2.5,5.6,0.51
130376836,0.03,0,-0.19,2.5,5.6,0.51
130387577,0.03,0,-0.2,2.5,5.6,0.51
130397768,0.02,-0.01,-0.16,2.5,5.6,0.5
130409277,0.04,0,-0.18,2.5,5.6,0.5
130419281,0.04,0,-0.18,2.5,5.6,0.48
130430527,0.02,0.01,-0.19,2.5,5.6,0.48
130440531,0.01,0,-0.17,2.5,5.6,0.5
130451426,0.02,-0.02,-0.18,2.5,5.6,0.5
130461430,0.04,0,-0.15,2.5,5.6,0.5
130471524,0.01,0,-0.16,2.5,5.6,0.5
130481529,0.05,0,-0.19,2.5,5.6,0.5
130492283,0.02,0,-0.18,2.5,5.6,0.5
130502285,0.02,0,-0.16,2.5,5.6,0.5
130515166,0.05,0,-0.17,2.5,5.6,0.51
130528627,0.04,0.01,-0.19,2.5,5.6,0.51
130538630,0.03,-0.01,-0.17,2.5,5.6,0.51
130551258,0.02,0,-0.18,2.5,5.6,0.49
130561261,0.02,-0.01,-0.15,2.5,5.6,0.51
130572210,0.03,0,-0.15,2.5,5.6,0.52
130582213,0.03,0,-0.17,2.5,5.6,0.51
130592357,0.04,0,-0.16,2.5,5.6,0.53
130602361,0.02,-0.01,-0.16,2.5,5.6,0.51
130612365,0.03,0,-0.16,2.5,5.6,0.5
130622369,0.02,0,-0.17,2.5,5.6,0.49
130634260,0.04,0.02,-0.19,2.5,5.6,0.5
130646100,0.04,0.01,-0.18,2.5,5.6,0.5
130660218,0.02,-0.01,-0.14,2.5,5.6,0.5
130670221,0.02,0,-0.18,2.5,5.6,0.5
130681800,0.03,-0.01,-0.22,2.5,5.6,0.5
130691805,0.04,0,-0.17,2.5,5.6,0.5
130704581,0.01,-0.01,-0.15,2.5,5.6,0.5
130714584,0.04,-0.02,-0.14,2.5,5.6,0.5
130729778,0.04,0,-0.18,2.5,5.6,0.51
130739793,0.04,-0.01,-0.17,2.5,5.6,0.51
130750518,0.03,0,-0.18,2.5,5.6,0.51
130760521,0.04,0,-0.17,2.5,5.6,0.52
130771848,0.04,0.01,-0.17,2.5,5.6,0.5
130781852,0.02,-0.02,-0.2,2.5,5.6,0.51
130791947,0.04,-0.01,-0.18,2.5,5.6,0.51
130801950,0.04,-0.01,-0.17,2.5,5.6,0.51
130811953,0.04,0,-0.16,2.5,5.6,0.52
130821956,0.01,-0.01,-0.17,2.5,5.6,0.5
130834442,0.02,-0.01,-0.19,2.5,5.6,0.51
130845468,0.03,-0.01,-0.16,2.5,5.6,0.5
130861052,0.03,0,-0.18,2.5,5.6,0.5
130871067,0.04,-0.01,-0.18,2.5,5.6,0.5
130881071,0.02,0,-0.19,2.5,5.6,0.52
130891074,0.02,0,-0.21,2.5,5.6,0.51
130901077,0.05,-0.01,-0.17,2.5,5.6,0.51
130914437,0.04,0,-0.16,2.5,5.6,0.5
130925083,0.02,-0.01,-0.18,2.5,5.6,0.5
130936559,0.03,0,-0.19,2.5,5.6,0.5
130949527,0.02,0,-0.19,2.5,5.6,0.51
130959531,0.03,-0.02,-0.18,2.5,5.6,0.53
130971420,0.03,0,-0.17,2.5,5.6,0.51
130981425,0.02,0,-0.19,2.5,5.6,0.51
130991427,0.02,-0.01,-0.18,2.5,5.6,0.51
131001429,0.02,-0.01,-0.17,2.5,5.6,0.49
131014588,0.01,0,-0.18,2.5,5.6,0.52
131025112,0.03,0,-0.19,2.5,5.6,0.51
131040118,0.02,0,-0.19,2.5,5.6,0.51
131050120,0.03,0,-0.18,2.5,5.6,0.5
131060448,0.03,0,-0.16,2.5,5.6,0.51
131070451,0.03,0,-0.17,2.5,5.6,0.52
131083091,0.02,0,-0.18,2.5,5.6,0.51
131093095,0.03,0,-0.18,2.5,5.6,0.51
131106121,0.02,-0.01,-0.18,2.5,5.6,0.52
131116123,0.02,0,-0.17,2.5,5.6,0.52
131130399,0.02,0,-0.18,2.5,5.6,0.51
131140404,0.03,0,-0.17,2.5,5.6,0.51
131150407,0.01,0,-0.17,2.5,5.6,0.51
131160411,0.05,0,-0.19,2.5,5.6,0.5
131171735,0.02,-0.01,-0.19,2.5,5.6,0.49
131181739,0.03,0,-0.18,2.5,5.6,0.5
131191845,0.04,0,-0.18,2.5,5.6,0.49
131201848,0.06,0,-0.17,2.5,5.6,0.5
131214567,0.02,0.01,-0.16,2.5,5.6,0.5
131224571,0.02,-0.01,-0.17,2.5,5.6,0.5
131235594,0.05,0,-0.19,2.5,5.6,0.5
131246428,0.03,0,-0.18,2.5,5.6,0.49
131258349,0.03,0.01,-0.17,2.5,5.6,0.5
131270428,0.03,0,-0.17,2.5,5.6,0.52
131280432,0.03,0,-0.19,2.5,5.6,0.51
131290435,0.02,-0.01,-0.18,2.5,5.6,0.51
131300610,0.02,0,-0.19,2.5,5.6,0.52
131313472,0.02,0,-0.16,2.5,5.6,0.51
131323476,0.02,-0.01,-0.16,2.5,5.6,0.5
131335085,0.03,0,-0.17,2.5,5.6,0.5
131345087,0.03,0,-0.18,2.5,5.6,0.51
131355092,0.02,0,-0.14,2.5,5.6,0.51
131365095,0.04,0,-0.15,2.5,5.6,0.51
131375098,0.02,-0.01,-0.19,2.5,5.6,0.53
131385101,0.02,0,-0.16,2.5,5.6,0.5
131395104,0.02,0,-0.17,2.5,5.6,0.51
131405108,0.03,0,-0.16,2.5,5.6,0.51
131415113,0.01,-0.01,-0.19,2.5,5.6,0.52
131425236,0.04,-0.01,-0.16,2.5,5.6,0.52
131435239,0.04,0,-0.17,2.5,5.6,0.51
131445243,0.02,-0.01,-0.18,2.5,5.6,0.51
131456728,0.01,0,-0.16,2.5,5.6,0.51
131466732,0.01,0,-0.17,2.5,5.6,0.5
131481842,0.02,-0.01,-0.2,2.5,5.6,0.51
131491846,0.05,-0.01,-0.19,2.5,5.6,0.51
131503584,0.03,0,-0.15,2.5,5.6,0.51
131513587,0.02,0.01,-0.17,2.5,5.6,0.54
131526763,0.04,0,-0.17,2.5,5.6,0.51
131537867,0.02,-0.02,-0.19,2.5,5.6,0.51
131549858,0.03,0,-0.17,2.5,5.6,0.5
131560478,0.02,0,-0.19,2.5,5.6,0.51
131570742,0.05,-0.01,-0.16,2.5,5.6,0.51
131583820,0.02,-0.01,-0.19,2.5,5.6,0.49
131593822,0.02,-0.01,-0.17,2.5,5.6,0.51
131603824,0.04,0,-0.17,2.5,5.6,0.51
131613827,0.01,-0.01,-0.17,2.5,5.6,0.51
131623830,0.01,0,-0.21,2.5,5.6,0.51
131633834,0.03,0,-0.18,2.5,5.6,0.51
131643837,0.03,0,-0.19,2.5,5.6,0.5
131653841,0.03,-0.01,-0.16,2.5,5.6,0.51
131667139,0.02,0,-0.2,2.5,5.6,0.5
131679880,0.04,0,-0.19,2.5,5.6,0.51
131690696,0.03,0,-0.17,2.5,5.6,0.5
131705478,0.04,-0.01,-0.18,2.5,5.6,0.5
131716398,0.03,0,-0.16,2.5,5.6,0.5
131726402,0.02,0,-0.16,2.5,5.6,0.51
131736452,0.02,-0.01,-0.2,2.5,5.6,0.51
131746474,0.03,0,-0.19,2.5,5.6,0.51
131756794,0.03,0,-0.18,2.5,5.6,0.5
131766797,0.03,0.02,-0.16,2.5,5.6,0.51
131778672,0.03,0,-0.16,2.5,5.6,0.52
131790220,0.04,-0.01,-0.18,2.5,5.6,0.52
131802329,0.03,0,-0.17,2.5,5.6,0.53
131812478,0.04,-0.01,-0.16,2.5,5.6,0.51
131822482,0.05,-0.01,-0.17,2.5,5.6,0.51
131832485,0.01,0,-0.19,2.5,5.6,0.51
131844665,0.04,0,-0.19,2.5,5.6,0.51
131854669,0.05,0,-0.17,2.5,5.6,0.51
131867151,0.02,0.01,-0.16,2.5,5.6,0.51
131877738,0.04,-0.01,-0.17,2.5,5.6,0.51
131891820,0.03,0,-0.19,2.5,5.6,0.51
131902053,0.01,-0.01,-0.19,2.5,5.6,0.52
131914468,0.03,-0.02,-0.14,2.5,5.6,0.51
131924471,0.04,-0.01,-0.16,2.5,5.6,0.51
131934475,0.04,0,-0.18,2.5,5.6,0.51
131944480,0.04,0,-0.18,2.5,5.6,0.51
131954482,0.03,0.01,-0.18,2.5,5.6,0.51
131964486,0.02,0.01,-0.17,2.5,5.6,0.51
131974488,0.03,-0.01,-0.19,2.5,5.6,0.52
131984492,0.03,-0.01,-0.19,2.5,5.6,0.52
131994497,0.04,0,-0.17,2.5,5.6,0.51
132004710,0.04,0,-0.17,2.5,5.6,0.51
132014714,0.04,0,-0.19,2.5,5.6,0.52
132025900,0.03,-0.01,-0.16,2.5,5.6,0.53
132035903,0.06,-0.01,-0.17,2.5,5.6,0.51
132045907,0.04,0,-0.19,2.5,5.6,0.51
132055911,0.02,0,-0.18,2.5,5.6,0.53
132065913,0.02,-0.01,-0.15,2.5,5.6,0.5
132075916,0.05,0,-0.2,2.5,5.6,0.52
132085919,0.03,0,-0.19,2.5,5.6,0.51
132095923,0.03,-0.01,-0.19,2.5,5.6,0.51
132105927,0.05,0,-0.16,2.5,5.6,0.51
132115930,0.02,0,-0.18,2.5,5.6,0.52
132125932,0.01,-0.02,-0.17,2.5,5.6,0.51
132135935,0.03,-0.01,-0.17,2.5,5.6,0.51
132145939,0.03,0,-0.16,2.5,5.6,0.51
132155942,0.02,0,-0.17,2.5,5.6,0.51
132165946,0.01,-0.01,-0.17,2.5,5.6,0.51
132175948,0.03,-0.01,-0.19,2.5,5.6,0.51
132185951,0.02,0,-0.19,2.5,5.6,0.51
132195954,0.02,-0.01,-0.19,2.5,5.6,0.51
132206090,0.02,0,-0.17,2.5,5.6,0.51
132216095,0.03,-0.01,-0.14,2.5,5.6,0.51
132228904,0.01,-0.01,-0.17,2.5,5.6,0.5
132240335,0.04,0,-0.17,2.5,5.6,0.5
132256165,0.03,0,-0.19,2.5,5.6,0.51
132266169,0.04,0,-0.15,2.5,5.6,0.51
132276173,0.03,0,-0.15,2.5,5.6,0.51
132286176,0.02,0,-0.22,2.5,5.6,0.52
132297343,0.03,-0.01,-0.2,2.5,5.6,0.51
132307346,0.03,0,-0.19,2.5,5.6,0.5
132319424,0.03,0,-0.19,2.5,5.6,0.51
132330940,0.04,0,-0.18,2.5,5.6,0.51
132346777,0.03,-0.01,-0.17,2.5,5.6,0.52
132358840,0.02,-0.01,-0.17,2.5,5.6,0.5
132368844,0.05,0,-0.17,2.5,5.6,0.49
132379205,0.03,0,-0.18,2.5,5.6,0.5
132390118,0.04,0,-0.19,2.5,5.6,0.5
132402075,0.01,-0.01,-0.18,2.5,5.6,0.5
132414960,0.05,0,-0.18,2.5,5.6,0.49
132424965,0.04,-0.01,-0.15,2.5,5.6,0.5
